PC1,income
-1077.496132884201,0
-1077.4962382108615,0
3308.497487895211,0
-1077.496167598911,1
-1077.4961676926923,1
-1077.496189596381,0
-1077.4961846746573,1
-1077.496205878536,0
-1077.496142812197,1
-1077.4961826204296,0
-1077.4961740110623,1
-1077.4962298707285,0
-1077.496205107839,0
4100.49632720221,1
-1077.49619136173,0
-1077.4962333005778,0
13946.481631124203,1
-1077.4962474114532,0
-1077.4961607117914,1
6610.492561583957,1
-1077.496218713825,0
3572.4971062962913,0
-1077.4961584272478,1
-1077.4961989848582,1
-1077.496195656425,0
-1077.4961845333864,0
-1077.496202398909,0
-1077.4961436164378,1
-1077.4962298014468,0
-1077.496156577751,1
-1077.4961759817763,0
-1077.496204647504,0
-1077.4961291729458,0
-1080.786910347285,1
-1077.4962008101966,0
-1077.4962005544494,0
-1077.4961997002904,0
-1077.4962351466065,0
-1077.4962329569923,0
-1077.4962378570276,0
-1077.4962043614164,0
-1077.4962383628274,0
-1077.4962134912455,0
-1077.4961761502886,1
-1077.4962141748276,0
-1077.496214412817,0
-1077.4961590477487,1
-1077.4962346727773,0
-1077.4962060813298,0
98921.35424490557,1
-1077.4962026010953,0
-1077.4962138833519,0
-1077.496227968772,0
13946.481624520413,1
-1077.496163717904,0
-1077.4962145312156,0
-1077.496198491394,0
-1080.5447446018586,0
-1077.4962154064674,0
-1077.496183536022,0
-1077.4961787486916,1
-1077.496166092482,1
-1077.496207113977,0
-1077.49621412056,0
-1077.4961846069884,1
-1077.4962078957083,0
-1077.4961935899685,0
-1077.4962241112933,0
-1077.4962222683505,0
-1080.7609689463613,1
-1077.4961874023181,0
-1077.496204016245,0
-1077.4961767369166,0
-1077.496173505993,0
-1077.4962097073856,0
-1077.4961745771773,0
-1077.4962324045766,0
-1077.4962284265248,0
-1077.4961607006546,1
-1080.9166744393167,1
5436.494321892315,1
-1077.496200245911,0
-1077.496203323568,0
-1080.7419592110634,0
-1077.4961864857437,1
-1077.4961793268799,1
-1077.4962519631547,0
4100.496302475732,1
-1077.4961893778764,0
13946.48161222073,1
-1077.4962058665576,0
-1077.4961815855613,0
-1077.4961940744254,0
-1077.4961883307865,0
-1077.4962424331188,0
-1077.4961852030085,0
-1077.4961615444154,0
-1077.4962092073679,0
-1080.312934250619,0
-1077.4962103035352,0
-1077.4961827862403,0
-1077.4962086241326,0
-1077.4962194669347,0
-1077.4962000383618,0
-1077.4962314047395,0
-1077.4961779065638,1
-1077.4961478177697,0
-1077.4961879690989,0
-1077.4961752903055,1
-1077.4962107242918,0
-1077.4962695867787,0
-1077.4961983961384,0
-1077.4961975839851,1
-1077.4961657293384,0
-1077.4961946946808,0
-1077.4962376199942,0
-1077.4962037749597,0
-1077.496196185049,1
-1077.4962334905115,0
6220.4931738343075,1
-1077.4961834365317,0
-1077.4961679018224,1
-1077.4961606974587,1
393.5018221996661,0
-1077.4962350150188,0
-1077.496217950124,1
-1077.496196232881,1
-1077.4962075128803,1
-1077.4962661201807,0
-1077.4961963134554,0
-1077.4962042057623,1
-1077.496250747105,0
-1077.4962418575453,0
-1077.4962273899193,0
-1077.4962279307672,0
-1077.496235817286,0
-1077.4961220226025,0
-1077.496173036526,1
2596.4985098719408,0
-1077.4961831352257,0
-1077.4962027071897,1
1251.5005664718442,0
-1077.496194780838,0
-1077.4961752097443,0
-1077.496157903901,0
-1077.4961967502982,0
-1077.496198066389,0
-1077.4962280277657,0
-1077.4961954488335,0
-1077.496138039957,1
-1077.4962547230202,0
-1077.4961584652758,1
2333.498934429489,0
-1077.4962016035386,1
6610.49257859087,1
-1077.49621524402,0
-1077.4961997572075,0
-1077.496232723528,0
-1080.6934854070746,1
-1077.4962219230872,0
-1077.4961960113278,0
-1077.4962110106355,0
-1077.4962236762008,0
-1077.496222595175,0
-1077.496192684963,1
-1077.4962485180783,0
-1077.4961947890888,0
-1077.4962064865167,0
-1077.4961965310677,0
-1077.4961989264923,0
-1077.496194632718,0
98921.35417492733,1
-1077.4962494815352,0
-1077.496209862039,0
-1077.4962115584422,0
-1077.4961915553401,0
-1077.4961499160354,0
-1077.4962055814126,0
-1077.4962158309545,0
-1077.496186407948,0
-1077.496190259631,0
18973.47408840237,1
-1077.4961883834499,0
-1077.4962186055518,0
-1077.4961893753803,0
-1077.4961865408418,0
-1077.496217985321,0
-1077.4961843165333,0
-1077.4962033659838,0
-1077.496216822687,0
-1080.2021328988303,1
-1077.4962235012174,0
-1077.4962772375122,0
-1077.4961996114548,0
-1080.7610321461696,1
-1080.544733274712,0
-1077.496235472699,0
-1077.4962334396653,0
-1077.4962320315396,1
3935.496553984904,0
-1077.4961408405607,0
1027.5008757509527,0
-1077.4961765755004,1
-1077.49622130681,0
-1077.496180332551,0
-1077.4962049382511,0
-1077.4962048458167,0
-1077.496220056224,0
-1077.496214180236,1
-1077.4962316919534,0
-1077.4961768577914,1
-1077.4962070748493,0
-1077.4962114067494,0
-1077.496206697486,0
-1077.4961679641756,0
-1077.4961716440098,1
-1077.4961765261937,1
-1077.4961846078834,0
-1077.4962240682703,0
-1077.4962145751351,0
-1077.4961395939026,1
-1077.4961803291258,1
-1077.4962040175647,0
-1077.49621491506,0
-1077.496191968942,0
-1077.4961960471055,0
-1077.49622419986,0
-1077.4961914053106,0
-1077.496213007988,0
3308.497511718879,1
2333.4988968651464,0
-1077.4962331245838,0
-1080.7609849777357,1
-1077.4961820488763,0
-1077.4961939495338,0
-1077.4961942965615,1
-483.49694090085893,0
-1077.496212930602,0
-1077.4962017580465,0
-1077.4961948319778,0
-1077.4961879893608,1
-1077.4961750141545,0
-1077.4961950978193,1
-1080.3889882279268,0
-1077.496202873662,0
-1077.4961971395771,1
-1077.4961998393621,0
-1080.7869182543498,1
-1077.4961739452906,0
3935.496555995719,0
-1077.4961737697163,0
-1077.4961779844218,1
-1077.4961787867799,1
-1077.4962157804925,0
-1077.4962053497836,0
-22.49762306035805,0
-1077.4961412439568,1
-1077.496181394928,1
-1077.4962033615868,0
2247.4990450601917,0
-1077.4962229922937,0
-1077.4962187289893,0
-1077.4961341826288,1
6610.492559726916,1
-1077.4962266457953,0
-1077.4962182786714,1
-1077.4962068244827,1
-1077.496230933581,0
-1077.4961813465907,0
-1081.044738562246,0
-1077.4961350032256,0
-1077.496195872028,0
6220.493147373999,1
-1077.4961706803658,1
-1077.496194573487,0
-1077.4961925063799,0
-1077.4961639071848,0
-1077.4962307485544,0
-1077.496198568487,0
-1077.4962119059996,0
-1077.4962176246863,0
-1077.4962639505789,0
-1077.496217324278,0
-1077.4962081023725,0
-1077.4961724111156,1
98921.35417893316,1
-1077.4962416657902,0
-1077.4961677471629,1
1027.5008513923774,0
-1080.958256807629,0
-1077.496246373262,0
-1077.4961968180066,0
-1077.4961581913278,1
-1077.4961966724038,0
-1077.4962231650181,0
-1077.496202875881,1
13946.48156984428,1
-1077.4962273377287,0
-1077.4962128016416,1
-1077.4962264752728,1
-1080.9218667893908,0
-1077.4961819549876,1
-1077.4962260587995,0
-1077.4961349236166,1
2247.4990746653743,0
-1077.4962215055323,0
13946.481632966632,1
-1077.496146369259,0
-1077.4961888616333,0
-1077.4961822787059,0
-1077.496194779633,0
-1077.4962521286752,0
-1077.4961969334856,0
-1077.4962133937481,0
13946.481595485124,1
-1077.4961725834573,1
-1077.4961522906465,0
-1077.4961481816044,1
-1077.4961812550594,0
-1077.4961820759734,1
1807.4997529368272,0
-1079.8146038228856,0
-1077.496285692939,0
-1077.4961626327342,0
-1077.4962285790555,0
-1077.4962131742634,0
-1077.4962285124623,0
-1081.5429989679228,0
-1077.4962476897235,0
-1077.4962195092978,0
-1077.4961956086288,0
98921.35421492317,1
-1077.4962393042133,0
-1077.4961980040605,0
-1077.4962227505193,1
-1077.4961654988485,1
-1077.4962106756454,1
-1077.4961979203476,0
-1077.496201913172,0
-1077.4961999492648,0
-1077.4962040428513,0
-1077.4962382107512,0
-1077.4962200881819,0
-1077.4962354518939,0
-1080.3127993636494,0
-1077.4962118425888,0
-1077.496177652364,0
-1077.4962223556518,0
-1077.49618564861,0
-1077.4962594184635,0
-1077.4961774072144,0
-1080.7609862783827,1
-1077.496247047,0
-1077.4962345938854,0
-1077.496265725765,0
-1077.4962295344508,0
-1077.4962252985572,0
6610.4926156321335,1
-1077.4962151209331,0
-1077.4962081492297,0
-1077.4962037789633,0
-1077.4962066102669,0
-1077.4962559118972,0
-1077.496267673902,0
-1077.496195154174,0
24046.466455445243,1
-1077.4962222134016,0
-1077.496214450122,0
-1077.4962104386373,0
-1077.4962067962545,0
-1077.4962361552853,0
-1077.4961711413291,0
-1077.4962433764101,0
-1077.4962050185538,0
-1080.6935023496385,1
-1077.496232294321,0
-1077.4962265805418,0
1098.500758755841,0
-1077.4961773102486,0
-1077.4962049184837,0
-1077.4962104924448,0
-1077.4961777205065,0
-1077.4962151412713,0
-1077.4962071038808,1
-1077.4961943655032,0
-1077.4961740045853,0
9442.488294020215,1
-1077.4961829361102,0
-1077.4961947358765,1
-1077.49618524502,0
-1077.4962205853494,0
-1077.4962486308334,0
-1077.4962027473593,0
-1077.4961949607075,0
-1077.4961794799012,0
-22.4975797714521,0
13946.481623677739,1
-1077.4961999677987,0
-1077.4962014025346,1
-1077.4961953219254,0
-1077.4961922154123,0
-1077.4962275335904,0
-1077.4961885049363,0
-1077.4962204549518,0
-1077.4961848865494,0
-1077.4962379118526,0
-1077.4961901475824,1
-1077.4961943300982,0
-1077.4961886362291,0
-1077.4962225695153,0
-1077.4962053028717,0
-1077.496223502569,0
-1077.496195157427,0
-1077.4961867867341,0
-1077.4961938584745,1
-1077.4961647976659,1
-1077.4961910503914,1
-1077.4962079106228,0
-1077.4961817360515,1
98921.35423405575,1
-1077.4962128859418,0
-1077.4962334706825,0
-1077.4962053889494,0
-1077.4961575233851,1
-1080.9167012207636,1
-1077.4962258543985,0
-1077.4961922251819,0
-1077.496233712949,0
-1077.4961369258112,1
-1077.496193467289,0
13946.481618411577,1
-1080.5066705746056,0
-1077.4962046974547,0
1329.50043911939,0
-1077.496206807853,0
-1077.496182402829,1
-1077.496268038622,0
-1077.4962512462996,0
-1077.4961690644666,1
-1077.4962439100127,0
1124.5007147605786,0
-1077.4961534241763,1
4100.496317187943,1
-1077.4962058893761,0
-1077.496164887136,1
13946.481609888477,1
5436.494359472899,1
-1077.496165682737,0
-1077.4961963316082,1
-1077.4962057237394,0
-1077.4962127444505,0
-1077.4961629090958,1
-1077.4962158945827,0
-1077.4962436661572,0
-1077.4962376509995,0
-1077.4962248373847,0
-1077.4962080270348,0
-1077.4962070485271,1
13946.481604817895,1
-1077.4962242260608,0
-1077.496189632391,0
-1077.4962468065423,0
-1077.496222104964,0
-1080.959955827935,0
-1077.4961688720655,1
-1077.496180045924,0
-1077.496213894285,0
-1077.4962043681164,0
-1077.496213967818,0
-1077.4961632930763,1
-1077.4962266439607,0
-1077.4961929603942,0
-1077.4961305955378,1
6610.492567086757,1
-1077.4961956528011,0
1883.4995844714226,0
-1077.4962418444666,0
-1077.4961774963892,1
-1077.4961622395795,0
-1077.496180214618,1
-1077.4962220611776,0
-1077.4961981705023,0
-1077.4962120162452,0
-1077.4962435840841,0
-1077.4961998633744,0
98921.35421209109,1
-1077.4961966606138,0
-1077.4961951492205,0
-1080.7869495074508,1
-1077.4962167390167,0
-1080.7609930835479,1
-1077.49622969986,0
-1077.4961495477392,1
-1077.496232489672,0
-22.497632633522198,0
-1077.4962241624207,0
13946.481575586156,1
-1077.4961858401523,0
-1080.7869434322631,1
-1077.4961913549548,0
-1077.49620252317,0
-1077.4962064042684,0
-1077.496132425614,0
-1077.4962174112532,0
-1077.496252990196,0
-1077.4962100038595,0
-1077.496216808997,0
-1077.4962231899278,0
-1077.4962217341283,0
-1077.4961826995943,1
-1077.4962495701682,0
-1077.496194903701,0
-1080.7869125017464,1
-1077.4962091092304,0
-1077.4961869927486,0
-1077.4961994226155,0
-1077.4961756878654,1
-1077.4962147664899,0
-1077.4962108790078,0
-1077.4961847636234,0
-1077.49616051337,1
-1077.4961737720173,1
-1077.4962032209446,0
-1077.496223969877,0
-1077.496164658435,0
-1077.4961762063276,1
-1077.4961913745342,1
-1077.4962441556245,0
-1077.4962031977173,0
-1077.4961903426606,1
-1077.4962164586739,0
-1077.4961474486051,1
-1077.496196787475,0
5771.49385470203,0
-1077.496199296826,0
-1077.4962287624949,0
-1077.496193391334,0
-1077.4962022592144,0
13946.481614515693,1
-1077.496196801741,0
-1080.470388910917,0
-1077.4961756675439,1
-1077.496158732952,0
-1077.4961836099726,1
-1077.4962232579676,0
-1077.496242858253,0
-1077.496193145301,0
-1077.4961759110818,0
-1077.4961915800498,0
-1077.4961894211851,0
-1077.496235865031,0
-1077.4962360616073,0
-1077.496223769511,0
-1077.496220936187,0
-1077.4961976164755,0
-1077.4962189982052,0
-1077.496213241437,0
-1077.4961818331337,1
-1077.496188286892,0
-1077.496149197302,0
-1077.4961880238175,0
-1077.4961900480068,0
-1077.4962564343066,0
-1077.4961865544788,1
-1077.4961791991389,0
-1077.4961851934072,0
-1077.4962417858346,0
26750.462419139432,1
98921.35418539558,1
-1077.496229438996,0
-1077.4962229745474,0
5689.493926991668,0
2025.4993870044977,1
-1077.4962215986054,0
98921.35419003713,1
2025.49942673566,1
-1077.496269197215,0
-1077.4961997274158,1
-1077.4962295772505,0
-1077.4962289861455,0
-1081.5430125597145,0
-1077.4962574721767,0
6610.4925517883585,1
6220.493154577991,1
-1077.4962050020063,0
-1077.4962446200168,0
-1077.4961640579281,1
1124.500731852552,0
7536.491188329167,1
-1077.4961735341935,1
13946.481596813825,1
-1077.4961947440327,0
-1077.496230964289,0
-1077.4962341615542,0
-1077.496189494676,0
-1077.4962259551971,0
-1077.4961814845465,0
-1077.4962075717287,0
2025.4993856542715,1
-1077.496193688521,0
-1077.496194651559,0
-1077.4961921903532,1
-1077.4962227764631,0
-1077.496185113784,0
-1077.4962126533524,0
-1077.4962055398669,0
-1077.4961541363045,1
1096.5007648192166,0
-1077.4961638486009,0
-1077.4961976403295,0
-1077.4962033717643,0
1150.500666277083,0
-1077.4961929364003,0
-1077.4961679500293,0
6220.493147927253,1
-1077.4961484061064,1
-1077.496245965341,0
-1077.4961934888142,1
-1077.4962331496008,0
-1080.7869439546182,0
-1077.4962058302826,0
-1077.4961928534794,0
-1077.4961628065148,1
-1077.4962467436555,0
-1077.4962544862847,0
-1077.496228726206,0
-1077.4962191637167,0
-1077.496155157304,1
-1077.4961658923735,1
98921.3541390294,1
-1077.4962227620997,0
-1077.496237046567,0
-1077.4961993139373,0
-1077.4962497011275,0
-1077.496201899489,0
-1077.4961965408088,0
-1077.496173407026,0
-1077.4962011119665,0
-1077.4962336022345,0
-1077.496149809588,0
-1077.496189820379,0
-1077.4962139148197,0
-1077.496172574138,0
-1077.4962192875641,0
-1080.2281137998982,0
-1077.4961798175827,0
-1077.4962022785985,0
-1077.4962333467395,0
2247.4990522961953,0
-1077.4962250643662,0
-1077.4962291476527,0
-1077.496190043428,0
4100.496296075055,1
-1077.496219841476,0
-1077.496152686977,0
-1077.4962589461836,0
-1077.4961832439228,0
-1077.496219303131,0
-1077.496194980755,0
-1077.4961572573673,0
-1077.496266399384,0
-1077.4962443064164,0
-1077.4961794107323,1
-1077.4962244674339,0
-1077.4961897216763,0
4100.496359079227,1
-1077.4962275404964,0
-1077.4961934328653,1
-1077.4961853621267,0
-1077.496240575024,0
-1077.4962110928943,0
-1077.49624126674,0
-1077.4961690253353,1
-1077.4962223857585,0
-1077.4962277559757,0
-1077.49618074719,1
-1077.4961940595058,0
-1077.4962518434588,0
-1077.496176764924,1
-1077.496195598298,1
-1077.4961518181408,0
-1077.4962014376554,0
-1077.496212974653,0
-1077.496229896397,0
-1077.4961733427372,1
-1077.496197707595,1
-1077.4961856907782,0
-1077.4962143121481,0
-1077.4962303886023,0
-1077.4961966137796,0
-1077.4961278927415,1
-1077.496229340621,0
-1077.4962299941078,0
-1077.4961748083244,0
-1077.496205187061,0
-1077.4962242090335,0
-1077.49615666061,1
-1077.4961821646125,0
-1077.496171424602,1
-1077.496157418286,0
-1077.4962388806507,0
-1077.496212682226,0
-1077.4961870506168,0
-1080.24716494237,0
-1077.4962110006347,0
-1077.4962159468162,0
-1077.4962320957002,0
-1077.496191165707,1
-1077.4962032240383,1
428.50180433719447,0
-1077.496178210829,0
-1077.4962375245127,0
-1077.4962235300143,0
-1077.4962141980752,0
-1077.4962114034518,0
-1077.496139457436,0
-1077.496245594296,0
-1077.4962020777184,0
-1080.786893945759,1
-1077.4961384280145,0
-1077.496193410166,0
-1077.4961962271718,0
-1077.4961943583996,0
-1077.4962232934315,0
-1077.4961728579972,1
-1077.4962141293188,1
-1077.4962250862577,0
-1077.496199832037,0
-1077.496178277401,1
-1080.50838236356,0
-1080.3128876646515,0
-1077.4962335921043,0
-1077.4961244816254,0
-1077.4961974127664,0
-1077.4962085736563,0
-1077.4962425005226,0
-1077.496212942509,1
-1077.4962156059269,0
-1077.496127587433,0
-1077.4961789388344,0
-1077.4961860474407,0
-1077.496157723321,1
-1077.4962300132809,0
-1077.4961947574634,0
-1077.4962045789557,0
-1077.4962263933492,0
6610.4925468959,1
-1077.4962575242876,0
-1081.6744627722248,1
-1077.4961577560573,0
-1077.496218040524,0
-1077.496190170129,0
-1077.4961661122072,1
-1077.4961651004437,0
-1077.4961998340093,0
-1077.496191557916,0
-1077.4962200344617,0
-1077.4962004392853,0
-1077.496233428471,0
-1077.496181891902,0
-1077.496196524688,0
-1077.4961876267407,0
-1077.4962014533157,1
-1077.4962271841164,0
-1077.4961497697304,1
13946.481615741151,1
-1077.4961540233369,1
-1077.4962128217896,0
-1077.4962289582456,0
-1077.4962324304836,0
-1077.496231698503,0
-1077.4962067480496,0
-1077.4961895731763,1
-1077.4962128527452,0
-1077.4962294112881,0
7536.491174217685,1
-1077.4962021540703,0
-1077.4962275286687,0
12472.483792961271,1
-1077.4961957118787,0
-1077.4962159339523,0
-1077.4961934313885,1
-1077.4962308568706,0
-1077.496141978572,0
-1077.4961929566139,1
-1077.4961949380645,0
2025.499386408542,1
6610.492585029294,1
-1077.4962193416654,0
-1077.496173117996,1
-1077.496230433701,0
-1077.4962023591906,0
-1077.4962256896238,0
-1077.4962312422697,0
-1077.4962284239652,0
-1077.4961732646086,1
-1077.4961992667593,0
-1077.496189622588,1
-1077.4961945938994,0
-1077.4961763260362,1
-1077.4961349620628,0
-1077.4961634380095,1
-1077.4962000171774,0
-1077.496225869645,0
-1077.4962203414384,0
331.50193177620804,0
-1077.496195887647,1
-1077.4961739697924,0
-1077.4962384566218,0
-1077.4961968755792,0
1557.5000437834294,0
-1077.4962025052162,0
-1077.496213852488,0
-1079.9322517865858,0
-1077.4962447719536,0
-1077.4962212036517,0
-1077.4961933345548,0
-1080.5066398750025,0
-1077.4961443021286,0
3787.4968031537055,0
-1081.4028776222838,0
-1077.4961668879023,1
-1077.496241780494,0
-1077.496196933642,0
-1077.496167515029,0
-1077.4962122700117,0
-1077.4962003929993,0
-1077.496175081858,0
-1077.4961904882655,0
-1077.4961807822506,1
-1077.49622153045,0
-1077.4961928329635,0
-1077.4961603344263,0
-1080.065468747817,1
18973.47403616345,1
-1077.496195453424,0
-1077.4961980302498,0
-1077.4962338516752,0
-1077.4962234555444,0
-1077.4962251778447,0
-1077.4962123299688,0
-1077.4961805458518,0
-1077.4961984284596,1
-1077.4961953154584,0
-1077.4962295714402,0
-1077.4962181785772,0
-1077.4961611640842,1
-1077.4961388819752,0
-1077.4962748399507,0
-1077.496235395744,0
-1077.496196028145,0
-1080.6935349782336,1
-1077.4961938601857,0
-1077.4962440509003,0
-1077.4961509199265,1
-1077.496262759649,0
-1077.4962119680324,0
-1077.496234124097,0
-1077.496241086651,0
7536.49116388331,1
-1077.4962106375021,0
-1077.4962425005615,0
-1077.4962410613023,0
-1077.4962081313033,0
-1077.4962295074108,0
-1077.496199539851,0
-1080.9166718177917,1
-1077.4961897542842,0
-1077.4962262460886,0
-1077.4961936744874,1
-1077.4961959596899,0
-1077.496190267409,1
-1077.4962048895295,0
-1077.4961732409113,0
-1077.496220141389,0
-1077.4961808584637,0
-1077.4961816491698,1
-1077.4961990777524,1
-1077.4962292311595,0
-1077.4962059142697,0
-1077.496218500936,0
-1077.4962293711142,0
-1077.4961810024856,0
